direction_angle,force,duration,survived,mean_len
0.0,200.0,15,0,600
0.0,200.0,16,0,600
0.0,200.0,17,0,600
0.0,200.0,18,0,34
0.0,200.0,19,0,600
0.0,200.0,20,0,600
0.0,200.0,21,0,279
0.0,200.0,22,0,600
0.0,200.0,23,0,600
0.0,200.0,24,0,600
0.0,200.0,25,0,600
0.0,200.0,26,0,39
0.0,200.0,27,0,171
0.0,200.0,28,0,35
0.0,200.0,29,0,600
0.0,200.0,30,0,55
0.0,200.0,31,0,600
0.0,200.0,32,0,147
0.0,200.0,33,0,97
0.0,200.0,34,0,600
0.0,200.0,35,0,600
0.0,200.0,36,0,600
0.0,200.0,37,0,28
0.0,200.0,38,0,49
0.0,200.0,39,0,600
0.0,200.0,40,0,71
22.5,40.0,1,1,600
22.5,40.0,2,1,600
22.5,40.0,3,1,600
22.5,40.0,4,1,600
22.5,40.0,5,1,600
22.5,40.0,6,1,600
22.5,40.0,7,1,600
22.5,40.0,8,1,600
22.5,40.0,9,1,600
22.5,40.0,10,1,600
22.5,40.0,11,1,600
22.5,40.0,12,1,600
22.5,40.0,13,1,600
22.5,40.0,14,1,600
22.5,40.0,15,1,600
22.5,40.0,16,1,600
22.5,40.0,17,1,600
22.5,40.0,18,1,600
22.5,40.0,19,1,600
22.5,40.0,20,1,600
22.5,40.0,21,1,600
22.5,40.0,22,1,600
22.5,40.0,23,0,45
22.5,40.0,24,1,600
22.5,40.0,25,1,600
22.5,40.0,26,1,600
22.5,40.0,27,1,600
22.5,40.0,28,0,347
22.5,40.0,29,1,600
22.5,40.0,30,1,600
22.5,40.0,31,1,600
22.5,40.0,32,1,600
22.5,40.0,33,1,600
22.5,40.0,34,1,600
22.5,40.0,35,1,600
22.5,40.0,36,0,600
22.5,40.0,37,1,600
22.5,40.0,38,0,568
22.5,40.0,39,0,600
22.5,40.0,40,0,519
22.5,100.0,1,1,600
22.5,100.0,2,1,600
22.5,100.0,3,1,600
22.5,100.0,4,1,600
22.5,100.0,5,1,600
22.5,100.0,6,1,600
22.5,100.0,7,1,600
22.5,100.0,8,1,600
22.5,100.0,9,1,600
22.5,100.0,10,0,600
22.5,100.0,11,0,477
22.5,100.0,12,0,400
22.5,100.0,13,0,600
22.5,100.0,14,0,600
22.5,100.0,15,0,600
22.5,100.0,16,0,600
22.5,100.0,17,0,600
22.5,100.0,18,0,600
22.5,100.0,19,0,600
22.5,100.0,20,0,600
22.5,100.0,21,0,569
22.5,100.0,22,0,600
22.5,100.0,23,0,600
22.5,100.0,24,0,600
22.5,100.0,25,0,462
22.5,100.0,26,0,600
22.5,100.0,27,0,600
22.5,100.0,28,0,544
22.5,100.0,29,0,398
22.5,100.0,30,0,404
22.5,100.0,31,0,600
22.5,100.0,32,0,600
22.5,100.0,33,0,600
22.5,100.0,34,0,600
22.5,100.0,35,0,600
22.5,100.0,36,0,600
22.5,100.0,37,0,600
22.5,100.0,38,0,600
22.5,100.0,39,0,600
22.5,100.0,40,0,600
22.5,200.0,1,1,600
22.5,200.0,2,1,600
22.5,200.0,3,1,600
22.5,200.0,4,1,600
22.5,200.0,5,0,600
22.5,200.0,6,1,600
22.5,200.0,7,1,600
22.5,200.0,8,0,600
22.5,200.0,9,0,600
22.5,200.0,10,0,40
22.5,200.0,11,0,317
22.5,200.0,12,0,600
22.5,200.0,13,0,600
22.5,200.0,14,0,600
22.5,200.0,15,0,600
22.5,200.0,16,0,557
22.5,200.0,17,0,600
22.5,200.0,18,0,529
22.5,200.0,19,0,433
22.5,200.0,20,0,600
22.5,200.0,21,0,600
22.5,200.0,22,0,600
22.5,200.0,23,0,600
22.5,200.0,24,0,397
22.5,200.0,25,0,419
22.5,200.0,26,0,309
22.5,200.0,27,0,518
22.5,200.0,28,0,512
22.5,200.0,29,0,397
22.5,200.0,30,0,340
22.5,200.0,31,0,600
22.5,200.0,32,0,516
22.5,200.0,33,0,600
22.5,200.0,34,0,414
22.5,200.0,35,0,600
22.5,200.0,36,0,600
22.5,200.0,37,0,600
22.5,200.0,38,0,388
22.5,200.0,39,0,446
22.5,200.0,40,0,600
45.0,40.0,1,1,600
45.0,40.0,2,1,600
45.0,40.0,3,1,600
45.0,40.0,4,1,600
45.0,40.0,5,1,600
45.0,40.0,6,1,600
45.0,40.0,7,1,600
45.0,40.0,8,1,600
45.0,40.0,9,1,600
45.0,40.0,10,1,600
45.0,40.0,11,1,600
45.0,40.0,12,1,600
45.0,40.0,13,1,600
45.0,40.0,14,1,600
45.0,40.0,15,1,600
45.0,40.0,16,0,582
45.0,40.0,17,1,600
45.0,40.0,18,1,600
45.0,40.0,19,1,600
45.0,40.0,20,1,600
45.0,40.0,21,1,600
45.0,40.0,22,1,600
45.0,40.0,23,1,600
45.0,40.0,24,1,600
45.0,40.0,25,1,600
45.0,40.0,26,1,600
45.0,40.0,27,1,600
45.0,40.0,28,1,600
45.0,40.0,29,1,600
45.0,40.0,30,1,600
45.0,40.0,31,1,600
45.0,40.0,32,1,600
45.0,40.0,33,1,600
45.0,40.0,34,1,600
45.0,40.0,35,0,597
45.0,40.0,36,0,600
45.0,40.0,37,1,600
45.0,40.0,38,1,600
45.0,40.0,39,0,586
45.0,40.0,40,1,600
45.0,100.0,1,1,600
45.0,100.0,2,1,600
45.0,100.0,3,1,600
45.0,100.0,4,1,600
45.0,100.0,5,1,600
45.0,100.0,6,1,600
45.0,100.0,7,1,600
45.0,100.0,8,0,219
45.0,100.0,9,1,600
45.0,100.0,10,1,600
45.0,100.0,11,1,600
45.0,100.0,12,0,600
45.0,100.0,13,0,600
45.0,100.0,14,0,600
45.0,100.0,15,0,600
45.0,100.0,16,0,600
45.0,100.0,17,0,600
45.0,100.0,18,0,600
45.0,100.0,19,0,423
45.0,100.0,20,0,600
45.0,100.0,21,0,600
45.0,100.0,22,0,600
45.0,100.0,23,0,600
45.0,100.0,24,0,600
45.0,100.0,25,0,417
45.0,100.0,26,0,534
45.0,100.0,27,0,600
45.0,100.0,28,0,584
45.0,100.0,29,0,600
45.0,100.0,30,0,600
45.0,100.0,31,0,600
45.0,100.0,32,0,600
45.0,100.0,33,0,600
45.0,100.0,34,0,540
45.0,100.0,35,0,501
45.0,100.0,36,0,600
45.0,100.0,37,0,600
45.0,100.0,38,0,600
45.0,100.0,39,0,600
45.0,100.0,40,0,433
45.0,200.0,1,1,600
45.0,200.0,2,1,600
45.0,200.0,3,1,600
45.0,200.0,4,1,600
45.0,200.0,5,1,600
45.0,200.0,6,1,600
45.0,200.0,7,1,600
45.0,200.0,8,0,600
45.0,200.0,9,0,600
45.0,200.0,10,0,600
45.0,200.0,11,0,151
45.0,200.0,12,0,600
45.0,200.0,13,0,600
45.0,200.0,14,0,600
45.0,200.0,15,0,600
45.0,200.0,16,0,600
45.0,200.0,17,0,600
45.0,200.0,18,0,600
45.0,200.0,19,0,533
45.0,200.0,20,0,600
45.0,200.0,21,0,600
45.0,200.0,22,0,575
45.0,200.0,23,0,461
45.0,200.0,24,0,504
45.0,200.0,25,0,600
45.0,200.0,26,0,577
45.0,200.0,27,0,556
45.0,200.0,28,0,600
45.0,200.0,29,0,487
45.0,200.0,30,0,567
45.0,200.0,31,0,592
45.0,200.0,32,0,519
45.0,200.0,33,0,375
45.0,200.0,34,0,600
45.0,200.0,35,0,600
45.0,200.0,36,0,600
45.0,200.0,37,0,600
45.0,200.0,38,0,600
45.0,200.0,39,0,491
45.0,200.0,40,0,581
67.5,40.0,1,1,600
67.5,40.0,2,1,600
67.5,40.0,3,1,600
67.5,40.0,4,1,600
67.5,40.0,5,1,600
67.5,40.0,6,1,600
67.5,40.0,7,1,600
67.5,40.0,8,1,600
67.5,40.0,9,1,600
67.5,40.0,10,1,600
67.5,40.0,11,1,600
67.5,40.0,12,1,600
67.5,40.0,13,1,600
67.5,40.0,14,1,600
67.5,40.0,15,1,600
67.5,40.0,16,1,600
67.5,40.0,17,1,600
67.5,40.0,18,1,600
67.5,40.0,19,1,600
67.5,40.0,20,1,600
67.5,40.0,21,1,600
67.5,40.0,22,1,600
67.5,40.0,23,0,474
67.5,40.0,24,1,600
67.5,40.0,25,1,600
67.5,40.0,26,1,600
67.5,40.0,27,1,600
67.5,40.0,28,0,469
67.5,40.0,29,1,600
67.5,40.0,30,0,384
67.5,40.0,31,1,600
67.5,40.0,32,1,600
67.5,40.0,33,0,600
67.5,40.0,34,1,600
67.5,40.0,35,1,600
67.5,40.0,36,1,600
67.5,40.0,37,1,600
67.5,40.0,38,1,600
67.5,40.0,39,1,600
67.5,40.0,40,1,600
67.5,100.0,1,1,600
67.5,100.0,2,1,600
67.5,100.0,3,1,600
67.5,100.0,4,1,600
67.5,100.0,5,1,600
67.5,100.0,6,1,600
67.5,100.0,7,1,600
67.5,100.0,8,1,600
67.5,100.0,9,1,600
67.5,100.0,10,1,600
67.5,100.0,11,0,437
67.5,100.0,12,1,600
67.5,100.0,13,0,504
67.5,100.0,14,0,600
67.5,100.0,15,0,422
67.5,100.0,16,0,600
67.5,100.0,17,0,490
67.5,100.0,18,0,413
67.5,100.0,19,0,600
67.5,100.0,20,0,600
67.5,100.0,21,0,401
67.5,100.0,22,0,577
67.5,100.0,23,0,395
67.5,100.0,24,0,521
67.5,100.0,25,0,600
67.5,100.0,26,0,600
67.5,100.0,27,0,509
67.5,100.0,28,0,545
67.5,100.0,29,0,553
67.5,100.0,30,0,490
67.5,100.0,31,0,600
67.5,100.0,32,0,600
67.5,100.0,33,0,600
67.5,100.0,34,0,495
67.5,100.0,35,0,482
67.5,100.0,36,0,551
67.5,100.0,37,0,490
67.5,100.0,38,0,578
67.5,100.0,39,0,600
67.5,100.0,40,0,600
67.5,200.0,1,1,600
67.5,200.0,2,1,600
67.5,200.0,3,1,600
67.5,200.0,4,0,568
67.5,200.0,5,1,600
67.5,200.0,6,1,600
67.5,200.0,7,0,600
67.5,200.0,8,0,600
67.5,200.0,9,0,600
67.5,200.0,10,0,543
67.5,200.0,11,0,600
67.5,200.0,12,0,600
67.5,200.0,13,0,600
67.5,200.0,14,0,600
67.5,200.0,15,0,600
67.5,200.0,16,0,600
67.5,200.0,17,0,600
67.5,200.0,18,0,459
67.5,200.0,19,0,600
67.5,200.0,20,0,600
67.5,200.0,21,0,600
67.5,200.0,22,0,600
67.5,200.0,23,0,600
67.5,200.0,24,0,600
67.5,200.0,25,0,600
67.5,200.0,26,0,600
67.5,200.0,27,0,572
67.5,200.0,28,0,600
67.5,200.0,29,0,600
67.5,200.0,30,0,600
67.5,200.0,31,0,565
67.5,200.0,32,0,600
67.5,200.0,33,0,493
67.5,200.0,34,0,434
67.5,200.0,35,0,588
67.5,200.0,36,0,600
67.5,200.0,37,0,600
67.5,200.0,38,0,589
67.5,200.0,39,0,600
67.5,200.0,40,0,502
90.0,40.0,1,1,600
90.0,40.0,2,1,600
90.0,40.0,3,1,600
90.0,40.0,4,1,600
90.0,40.0,5,1,600
90.0,40.0,6,1,600
90.0,40.0,7,1,600
90.0,40.0,8,1,600
90.0,40.0,9,1,600
90.0,40.0,10,1,600
90.0,40.0,11,1,600
90.0,40.0,12,1,600
90.0,40.0,13,1,600
90.0,40.0,14,1,600
90.0,40.0,15,1,600
90.0,40.0,16,0,73
90.0,40.0,17,1,600
90.0,40.0,18,1,600
90.0,40.0,19,1,600
90.0,40.0,20,1,600
90.0,40.0,21,1,600
90.0,40.0,22,1,600
90.0,40.0,23,1,600
90.0,40.0,24,1,600
90.0,40.0,25,0,600
90.0,40.0,26,0,600
90.0,40.0,27,1,600
90.0,40.0,28,1,600
90.0,40.0,29,0,600
90.0,40.0,30,1,600
90.0,40.0,31,1,600
90.0,40.0,32,0,310
90.0,40.0,33,1,600
90.0,40.0,34,1,600
90.0,40.0,35,1,600
90.0,40.0,36,1,600
90.0,40.0,37,1,600
90.0,40.0,38,0,600
90.0,40.0,39,0,445
90.0,40.0,40,1,600
90.0,100.0,1,1,600
90.0,100.0,2,1,600
90.0,100.0,3,1,600
90.0,100.0,4,1,600
90.0,100.0,5,1,600
90.0,100.0,6,1,600
90.0,100.0,7,1,600
90.0,100.0,8,1,600
90.0,100.0,9,1,600
90.0,100.0,10,1,600
90.0,100.0,11,1,600
90.0,100.0,12,0,594
90.0,100.0,13,0,589
90.0,100.0,14,1,600
90.0,100.0,15,0,445
90.0,100.0,16,0,600
90.0,100.0,17,0,310
90.0,100.0,18,0,357
90.0,100.0,19,0,600
90.0,100.0,20,0,348
90.0,100.0,21,0,600
90.0,100.0,22,0,600
90.0,100.0,23,0,483
90.0,100.0,24,0,571
90.0,100.0,25,0,600
90.0,100.0,26,0,600
90.0,100.0,27,0,438
90.0,100.0,28,0,508
90.0,100.0,29,0,600
90.0,100.0,30,0,600
90.0,100.0,31,0,364
90.0,100.0,32,0,509
90.0,100.0,33,0,600
90.0,100.0,34,0,426
90.0,100.0,35,0,426
90.0,100.0,36,0,600
90.0,100.0,37,0,330
90.0,100.0,38,0,600
90.0,100.0,39,0,413
90.0,100.0,40,0,415
90.0,200.0,1,1,600
90.0,200.0,2,1,600
90.0,200.0,3,0,540
90.0,200.0,4,1,600
90.0,200.0,5,0,320
90.0,200.0,6,0,493
90.0,200.0,7,0,600
90.0,200.0,8,0,380
90.0,200.0,9,0,500
90.0,200.0,10,0,466
90.0,200.0,11,0,435
90.0,200.0,12,0,600
90.0,200.0,13,0,600
90.0,200.0,14,0,477
90.0,200.0,15,0,600
90.0,200.0,16,0,600
90.0,200.0,17,0,573
90.0,200.0,18,0,444
90.0,200.0,19,0,600
90.0,200.0,20,0,418
90.0,200.0,21,0,571
90.0,200.0,22,0,600
90.0,200.0,23,0,600
90.0,200.0,24,0,600
90.0,200.0,25,0,445
90.0,200.0,26,0,600
90.0,200.0,27,0,409
90.0,200.0,28,0,600
90.0,200.0,29,0,600
90.0,200.0,30,0,348
90.0,200.0,31,0,600
90.0,200.0,32,0,600
90.0,200.0,33,0,600
90.0,200.0,34,0,569
90.0,200.0,35,0,600
90.0,200.0,36,0,392
90.0,200.0,37,0,600
90.0,200.0,38,0,480
90.0,200.0,39,0,600
90.0,200.0,40,0,600
112.5,40.0,1,1,600
112.5,40.0,2,1,600
112.5,40.0,3,1,600
112.5,40.0,4,1,600
112.5,40.0,5,1,600
112.5,40.0,6,1,600
112.5,40.0,7,1,600
112.5,40.0,8,1,600
112.5,40.0,9,1,600
112.5,40.0,10,1,600
112.5,40.0,11,1,600
112.5,40.0,12,1,600
112.5,40.0,13,0,600
112.5,40.0,14,1,600
112.5,40.0,15,1,600
112.5,40.0,16,1,600
112.5,40.0,17,1,600
112.5,40.0,18,1,600
112.5,40.0,19,1,600
112.5,40.0,20,0,459
112.5,40.0,21,0,600
112.5,40.0,22,1,600
112.5,40.0,23,1,600
112.5,40.0,24,1,600
112.5,40.0,25,1,600
112.5,40.0,26,1,600
112.5,40.0,27,0,587
112.5,40.0,28,1,600
112.5,40.0,29,1,600
112.5,40.0,30,1,600
112.5,40.0,31,1,600
112.5,40.0,32,1,600
112.5,40.0,33,1,600
112.5,40.0,34,1,600
112.5,40.0,35,0,600
112.5,40.0,36,0,447
112.5,40.0,37,0,600
112.5,40.0,38,1,600
112.5,40.0,39,0,600
112.5,40.0,40,1,600
112.5,100.0,1,1,600
112.5,100.0,2,1,600
112.5,100.0,3,1,600
112.5,100.0,4,1,600
112.5,100.0,5,1,600
112.5,100.0,6,1,600
112.5,100.0,7,1,600
112.5,100.0,8,1,600
112.5,100.0,9,1,600
112.5,100.0,10,1,600
112.5,100.0,11,1,600
112.5,100.0,12,0,600
112.5,100.0,13,0,395
112.5,100.0,14,0,600
112.5,100.0,15,0,310
112.5,100.0,16,0,425
112.5,100.0,17,0,525
112.5,100.0,18,0,441
112.5,100.0,19,0,363
112.5,100.0,20,0,600
112.5,100.0,21,0,468
112.5,100.0,22,0,536
112.5,100.0,23,0,447
112.5,100.0,24,0,359
112.5,100.0,25,0,600
112.5,100.0,26,0,600
112.5,100.0,27,0,600
112.5,100.0,28,0,317
112.5,100.0,29,0,600
112.5,100.0,30,0,362
112.5,100.0,31,0,600
112.5,100.0,32,0,568
112.5,100.0,33,0,600
112.5,100.0,34,0,381
112.5,100.0,35,0,337
112.5,100.0,36,0,600
112.5,100.0,37,0,374
112.5,100.0,38,0,493
112.5,100.0,39,0,484
112.5,100.0,40,0,499
112.5,200.0,1,1,600
112.5,200.0,2,1,600
112.5,200.0,3,1,600
112.5,200.0,4,0,600
112.5,200.0,5,0,600
112.5,200.0,6,0,522
112.5,200.0,7,0,542
112.5,200.0,8,0,600
112.5,200.0,9,0,600
112.5,200.0,10,0,600
112.5,200.0,11,0,397
112.5,200.0,12,0,600
112.5,200.0,13,0,600
112.5,200.0,14,0,600
112.5,200.0,15,0,600
112.5,200.0,16,0,600
112.5,200.0,17,0,393
112.5,200.0,18,0,592
112.5,200.0,19,0,600
112.5,200.0,20,0,600
112.5,200.0,21,0,555
112.5,200.0,22,0,322
112.5,200.0,23,0,600
112.5,200.0,24,0,412
112.5,200.0,25,0,430
112.5,200.0,26,0,437
112.5,200.0,27,0,600
112.5,200.0,28,0,558
112.5,200.0,29,0,600
112.5,200.0,30,0,451
112.5,200.0,31,0,600
112.5,200.0,32,0,388
112.5,200.0,33,0,440
112.5,200.0,34,0,569
112.5,200.0,35,0,600
112.5,200.0,36,0,370
112.5,200.0,37,0,365
112.5,200.0,38,0,383
112.5,200.0,39,0,600
112.5,200.0,40,0,478
135.0,40.0,1,1,600
135.0,40.0,2,1,600
135.0,40.0,3,1,600
135.0,40.0,4,1,600
135.0,40.0,5,1,600
135.0,40.0,6,1,600
135.0,40.0,7,1,600
135.0,40.0,8,1,600
135.0,40.0,9,1,600
135.0,40.0,10,1,600
135.0,40.0,11,1,600
135.0,40.0,12,1,600
135.0,40.0,13,1,600
135.0,40.0,14,1,600
135.0,40.0,15,1,600
135.0,40.0,16,1,600
135.0,40.0,17,1,600
135.0,40.0,18,1,600
135.0,40.0,19,1,600
135.0,40.0,20,1,600
135.0,40.0,21,1,600
135.0,40.0,22,1,600
135.0,40.0,23,1,600
135.0,40.0,24,1,600
135.0,40.0,25,1,600
135.0,40.0,26,1,600
135.0,40.0,27,0,600
135.0,40.0,28,1,600
135.0,40.0,29,1,600
135.0,40.0,30,1,600
135.0,40.0,31,1,600
135.0,40.0,32,1,600
135.0,40.0,33,0,370
135.0,40.0,34,1,600
135.0,40.0,35,1,600
135.0,40.0,36,0,578
135.0,40.0,37,1,600
135.0,40.0,38,0,600
135.0,40.0,39,1,600
135.0,40.0,40,0,323
135.0,100.0,1,1,600
135.0,100.0,2,1,600
135.0,100.0,3,1,600
135.0,100.0,4,1,600
135.0,100.0,5,1,600
135.0,100.0,6,1,600
135.0,100.0,7,1,600
135.0,100.0,8,1,600
135.0,100.0,9,1,600
135.0,100.0,10,0,465
135.0,100.0,11,0,505
135.0,100.0,12,0,600
135.0,100.0,13,0,600
135.0,100.0,14,0,600
135.0,100.0,15,0,340
135.0,100.0,16,0,586
135.0,100.0,17,0,600
135.0,100.0,18,0,600
135.0,100.0,19,0,600
135.0,100.0,20,0,478
135.0,100.0,21,0,593
135.0,100.0,22,0,403
135.0,100.0,23,0,445
135.0,100.0,24,0,600
135.0,100.0,25,0,449
135.0,100.0,26,0,410
135.0,100.0,27,0,600
135.0,100.0,28,0,600
135.0,100.0,29,0,600
135.0,100.0,30,0,600
135.0,100.0,31,0,600
135.0,100.0,32,0,466
135.0,100.0,33,0,453
135.0,100.0,34,0,554
135.0,100.0,35,0,600
135.0,100.0,36,0,426
135.0,100.0,37,0,600
135.0,100.0,38,0,586
135.0,100.0,39,0,600
135.0,100.0,40,0,583
135.0,200.0,1,1,600
135.0,200.0,2,1,600
135.0,200.0,3,0,583
135.0,200.0,4,1,600
135.0,200.0,5,0,600
135.0,200.0,6,0,525
135.0,200.0,7,0,600
135.0,200.0,8,0,507
135.0,200.0,9,0,600
135.0,200.0,10,0,520
135.0,200.0,11,0,401
135.0,200.0,12,0,600
135.0,200.0,13,0,600
135.0,200.0,14,0,600
135.0,200.0,15,0,467
135.0,200.0,16,0,511
135.0,200.0,17,0,535
135.0,200.0,18,0,600
135.0,200.0,19,0,600
135.0,200.0,20,0,486
135.0,200.0,21,0,441
135.0,200.0,22,0,600
135.0,200.0,23,0,600
135.0,200.0,24,0,525
135.0,200.0,25,0,503
135.0,200.0,26,0,447
135.0,200.0,27,0,600
135.0,200.0,28,0,600
135.0,200.0,29,0,488
135.0,200.0,30,0,600
135.0,200.0,31,0,384
135.0,200.0,32,0,600
135.0,200.0,33,0,600
135.0,200.0,34,0,600
135.0,200.0,35,0,600
135.0,200.0,36,0,600
135.0,200.0,37,0,600
135.0,200.0,38,0,600
135.0,200.0,39,0,532
135.0,200.0,40,0,481
157.5,40.0,1,1,600
157.5,40.0,2,1,600
157.5,40.0,3,1,600
157.5,40.0,4,1,600
157.5,40.0,5,1,600
157.5,40.0,6,1,600
157.5,40.0,7,1,600
157.5,40.0,8,1,600
157.5,40.0,9,1,600
157.5,40.0,10,1,600
157.5,40.0,11,1,600
157.5,40.0,12,1,600
157.5,40.0,13,1,600
157.5,40.0,14,1,600
157.5,40.0,15,0,600
157.5,40.0,16,1,600
157.5,40.0,17,1,600
157.5,40.0,18,1,600
157.5,40.0,19,1,600
157.5,40.0,20,1,600
157.5,40.0,21,1,600
157.5,40.0,22,1,600
157.5,40.0,23,1,600
157.5,40.0,24,1,600
157.5,40.0,25,0,600
157.5,40.0,26,1,600
157.5,40.0,27,1,600
157.5,40.0,28,1,600
157.5,40.0,29,0,485
157.5,40.0,30,0,600
157.5,40.0,31,1,600
157.5,40.0,32,1,600
157.5,40.0,33,1,600
157.5,40.0,34,0,411
157.5,40.0,35,1,600
157.5,40.0,36,0,564
157.5,40.0,37,1,600
157.5,40.0,38,0,375
157.5,40.0,39,1,600
157.5,40.0,40,0,600
157.5,100.0,1,1,600
157.5,100.0,2,1,600
157.5,100.0,3,1,600
157.5,100.0,4,1,600
157.5,100.0,5,1,600
157.5,100.0,6,0,540
157.5,100.0,7,1,600
157.5,100.0,8,1,600
157.5,100.0,9,0,600
157.5,100.0,10,0,573
157.5,100.0,11,0,600
157.5,100.0,12,0,600
157.5,100.0,13,0,463
157.5,100.0,14,0,550
157.5,100.0,15,0,600
157.5,100.0,16,0,600
157.5,100.0,17,0,600
157.5,100.0,18,0,600
157.5,100.0,19,0,600
157.5,100.0,20,0,526
157.5,100.0,21,0,600
157.5,100.0,22,0,481
157.5,100.0,23,0,600
157.5,100.0,24,0,600
157.5,100.0,25,0,473
157.5,100.0,26,0,600
157.5,100.0,27,0,600
157.5,100.0,28,0,600
157.5,100.0,29,0,600
157.5,100.0,30,0,595
157.5,100.0,31,0,600
157.5,100.0,32,0,600
157.5,100.0,33,0,423
157.5,100.0,34,0,600
157.5,100.0,35,0,600
157.5,100.0,36,0,541
157.5,100.0,37,0,501
157.5,100.0,38,0,600
157.5,100.0,39,0,600
157.5,100.0,40,0,456
157.5,200.0,1,1,600
157.5,200.0,2,1,600
157.5,200.0,3,0,600
157.5,200.0,4,0,600
157.5,200.0,5,0,590
157.5,200.0,6,0,600
157.5,200.0,7,0,600
157.5,200.0,8,0,405
157.5,200.0,9,0,600
157.5,200.0,10,0,600
157.5,200.0,11,0,494
157.5,200.0,12,0,600
157.5,200.0,13,0,568
157.5,200.0,14,0,600
157.5,200.0,15,0,468
157.5,200.0,16,0,600
157.5,200.0,17,0,509
157.5,200.0,18,0,600
157.5,200.0,19,0,600
157.5,200.0,20,0,600
157.5,200.0,21,0,600
157.5,200.0,22,0,600
157.5,200.0,23,0,600
157.5,200.0,24,0,515
157.5,200.0,25,0,600
157.5,200.0,26,0,590
157.5,200.0,27,0,543
157.5,200.0,28,0,600
157.5,200.0,29,0,600
157.5,200.0,30,0,600
157.5,200.0,31,0,529
157.5,200.0,32,0,600
157.5,200.0,33,0,600
157.5,200.0,34,0,600
157.5,200.0,35,0,583
157.5,200.0,36,0,550
157.5,200.0,37,0,489
157.5,200.0,38,0,600
157.5,200.0,39,0,600
157.5,200.0,40,0,411
180.0,40.0,1,1,600
180.0,40.0,2,1,600
180.0,40.0,3,1,600
180.0,40.0,4,1,600
180.0,40.0,5,1,600
180.0,40.0,6,1,600
180.0,40.0,7,0,600
180.0,40.0,8,1,600
180.0,40.0,9,1,600
180.0,40.0,10,1,600
180.0,40.0,11,1,600
180.0,40.0,12,1,600
180.0,40.0,13,1,600
180.0,40.0,14,1,600
180.0,40.0,15,0,525
180.0,40.0,16,1,600
180.0,40.0,17,1,600
180.0,40.0,18,1,600
180.0,40.0,19,1,600
180.0,40.0,20,1,600
180.0,40.0,21,1,600
180.0,40.0,22,0,600
180.0,40.0,23,1,600
180.0,40.0,24,0,600
180.0,40.0,25,1,600
180.0,40.0,26,1,600
180.0,40.0,27,1,600
180.0,40.0,28,1,600
180.0,40.0,29,0,600
180.0,40.0,30,0,600
180.0,40.0,31,0,368
180.0,40.0,32,1,600
180.0,40.0,33,1,600
180.0,40.0,34,0,600
180.0,40.0,35,1,600
180.0,40.0,36,0,600
180.0,40.0,37,1,600
