direction_angle,force,duration,survived,mean_len
45.0,200.0,28,0,600
45.0,200.0,29,0,600
45.0,200.0,30,0,600
45.0,200.0,31,0,600
45.0,200.0,32,0,600
45.0,200.0,33,0,413
45.0,200.0,34,0,600
45.0,200.0,35,0,600
45.0,200.0,36,0,600
45.0,200.0,37,0,600
45.0,200.0,38,0,600
45.0,200.0,39,0,600
45.0,200.0,40,0,600
67.5,40.0,1,1,600
67.5,40.0,2,1,600
67.5,40.0,3,1,600
67.5,40.0,4,0,600
67.5,40.0,5,1,600
67.5,40.0,6,1,600
67.5,40.0,7,1,600
67.5,40.0,8,1,600
67.5,40.0,9,1,600
67.5,40.0,10,1,600
67.5,40.0,11,1,600
67.5,40.0,12,1,600
67.5,40.0,13,1,600
67.5,40.0,14,1,600
67.5,40.0,15,1,600
67.5,40.0,16,1,600
67.5,40.0,17,1,600
67.5,40.0,18,1,600
67.5,40.0,19,1,600
67.5,40.0,20,1,600
67.5,40.0,21,1,600
67.5,40.0,22,1,600
67.5,40.0,23,1,600
67.5,40.0,24,1,600
67.5,40.0,25,1,600
67.5,40.0,26,1,600
67.5,40.0,27,1,600
67.5,40.0,28,1,600
67.5,40.0,29,1,600
67.5,40.0,30,1,600
67.5,40.0,31,0,600
67.5,40.0,32,1,600
67.5,40.0,33,1,600
67.5,40.0,34,1,600
67.5,40.0,35,1,600
67.5,40.0,36,1,600
67.5,40.0,37,1,600
67.5,40.0,38,1,600
67.5,40.0,39,1,600
67.5,40.0,40,1,600
67.5,100.0,1,1,600
67.5,100.0,2,1,600
67.5,100.0,3,1,600
67.5,100.0,4,1,600
67.5,100.0,5,1,600
67.5,100.0,6,1,600
67.5,100.0,7,1,600
67.5,100.0,8,1,600
67.5,100.0,9,0,600
67.5,100.0,10,1,600
67.5,100.0,11,1,600
67.5,100.0,12,0,600
67.5,100.0,13,1,600
67.5,100.0,14,1,600
67.5,100.0,15,0,600
67.5,100.0,16,0,600
67.5,100.0,17,0,600
67.5,100.0,18,0,600
67.5,100.0,19,0,600
67.5,100.0,20,0,600
67.5,100.0,21,0,600
67.5,100.0,22,0,600
67.5,100.0,23,0,600
67.5,100.0,24,0,600
67.5,100.0,25,0,600
67.5,100.0,26,0,600
67.5,100.0,27,0,600
67.5,100.0,28,0,600
67.5,100.0,29,0,600
67.5,100.0,30,0,600
67.5,100.0,31,0,600
67.5,100.0,32,0,600
67.5,100.0,33,0,600
67.5,100.0,34,0,600
67.5,100.0,35,0,600
67.5,100.0,36,0,600
67.5,100.0,37,0,600
67.5,100.0,38,0,600
67.5,100.0,39,0,600
67.5,100.0,40,0,600
67.5,200.0,1,1,600
67.5,200.0,2,1,600
67.5,200.0,3,0,600
67.5,200.0,4,0,600
67.5,200.0,5,1,600
67.5,200.0,6,1,600
67.5,200.0,7,0,600
67.5,200.0,8,0,600
67.5,200.0,9,0,600
67.5,200.0,10,0,600
67.5,200.0,11,0,600
67.5,200.0,12,0,600
67.5,200.0,13,0,600
67.5,200.0,14,0,600
67.5,200.0,15,0,529
67.5,200.0,16,0,600
67.5,200.0,17,0,600
67.5,200.0,18,0,600
67.5,200.0,19,0,600
67.5,200.0,20,0,600
67.5,200.0,21,0,600
67.5,200.0,22,0,600
67.5,200.0,23,0,600
67.5,200.0,24,0,600
67.5,200.0,25,0,600
67.5,200.0,26,0,391
67.5,200.0,27,0,600
67.5,200.0,28,0,600
67.5,200.0,29,0,600
67.5,200.0,30,0,600
67.5,200.0,31,0,600
67.5,200.0,32,0,600
67.5,200.0,33,0,600
67.5,200.0,34,0,600
67.5,200.0,35,0,600
67.5,200.0,36,0,600
67.5,200.0,37,0,600
67.5,200.0,38,0,600
67.5,200.0,39,0,600
67.5,200.0,40,0,600
90.0,40.0,1,1,600
90.0,40.0,2,0,600
90.0,40.0,3,1,600
90.0,40.0,4,1,600
90.0,40.0,5,1,600
90.0,40.0,6,1,600
90.0,40.0,7,1,600
90.0,40.0,8,1,600
90.0,40.0,9,0,600
90.0,40.0,10,1,600
90.0,40.0,11,1,600
90.0,40.0,12,0,545
90.0,40.0,13,1,600
90.0,40.0,14,1,600
90.0,40.0,15,0,489
90.0,40.0,16,1,600
90.0,40.0,17,1,600
90.0,40.0,18,1,600
90.0,40.0,19,1,600
90.0,40.0,20,1,600
90.0,40.0,21,1,600
90.0,40.0,22,1,600
90.0,40.0,23,1,600
90.0,40.0,24,1,600
90.0,40.0,25,1,600
90.0,40.0,26,1,600
90.0,40.0,27,1,600
90.0,40.0,28,1,600
90.0,40.0,29,0,600
90.0,40.0,30,1,600
90.0,40.0,31,1,600
90.0,40.0,32,1,600
90.0,40.0,33,1,600
90.0,40.0,34,1,600
90.0,40.0,35,1,600
90.0,40.0,36,0,547
90.0,40.0,37,1,600
90.0,40.0,38,1,600
90.0,40.0,39,1,600
90.0,40.0,40,1,600
90.0,100.0,1,1,600
90.0,100.0,2,1,600
90.0,100.0,3,1,600
90.0,100.0,4,1,600
90.0,100.0,5,1,600
90.0,100.0,6,1,600
90.0,100.0,7,1,600
90.0,100.0,8,1,600
90.0,100.0,9,1,600
90.0,100.0,10,1,600
90.0,100.0,11,1,600
90.0,100.0,12,0,600
90.0,100.0,13,1,600
90.0,100.0,14,0,600
90.0,100.0,15,0,131
90.0,100.0,16,0,600
90.0,100.0,17,0,522
90.0,100.0,18,0,600
90.0,100.0,19,0,600
90.0,100.0,20,0,600
90.0,100.0,21,0,600
90.0,100.0,22,0,600
90.0,100.0,23,0,504
90.0,100.0,24,0,600
90.0,100.0,25,0,600
90.0,100.0,26,0,600
90.0,100.0,27,0,600
90.0,100.0,28,0,600
90.0,100.0,29,0,600
90.0,100.0,30,0,600
90.0,100.0,31,0,36
90.0,100.0,32,0,600
90.0,100.0,33,0,600
90.0,100.0,34,0,600
90.0,100.0,35,0,600
90.0,100.0,36,0,600
90.0,100.0,37,0,600
90.0,100.0,38,0,600
90.0,100.0,39,0,600
90.0,100.0,40,0,600
90.0,200.0,1,1,600
90.0,200.0,2,1,600
90.0,200.0,3,1,600
90.0,200.0,4,1,600
90.0,200.0,5,1,600
90.0,200.0,6,1,600
90.0,200.0,7,0,600
90.0,200.0,8,0,600
90.0,200.0,9,0,600
90.0,200.0,10,0,600
90.0,200.0,11,0,600
90.0,200.0,12,0,600
90.0,200.0,13,0,600
90.0,200.0,14,0,538
90.0,200.0,15,0,600
90.0,200.0,16,0,600
90.0,200.0,17,0,600
90.0,200.0,18,0,600
90.0,200.0,19,0,600
90.0,200.0,20,0,600
90.0,200.0,21,0,600
90.0,200.0,22,0,600
90.0,200.0,23,0,600
90.0,200.0,24,0,600
90.0,200.0,25,0,600
90.0,200.0,26,0,600
90.0,200.0,27,0,600
90.0,200.0,28,0,600
90.0,200.0,29,0,600
90.0,200.0,30,0,600
90.0,200.0,31,0,600
90.0,200.0,32,0,600
90.0,200.0,33,0,600
90.0,200.0,34,0,600
90.0,200.0,35,0,600
90.0,200.0,36,0,600
90.0,200.0,37,0,600
90.0,200.0,38,0,563
90.0,200.0,39,0,600
90.0,200.0,40,0,600
112.5,40.0,1,1,600
112.5,40.0,2,1,600
112.5,40.0,3,1,600
112.5,40.0,4,1,600
112.5,40.0,5,1,600
112.5,40.0,6,1,600
112.5,40.0,7,1,600
112.5,40.0,8,1,600
112.5,40.0,9,1,600
112.5,40.0,10,1,600
112.5,40.0,11,1,600
112.5,40.0,12,1,600
112.5,40.0,13,1,600
112.5,40.0,14,1,600
112.5,40.0,15,0,414
112.5,40.0,16,1,600
112.5,40.0,17,1,600
112.5,40.0,18,1,600
112.5,40.0,19,1,600
112.5,40.0,20,1,600
112.5,40.0,21,1,600
112.5,40.0,22,1,600
112.5,40.0,23,1,600
112.5,40.0,24,1,600
112.5,40.0,25,1,600
112.5,40.0,26,0,600
112.5,40.0,27,1,600
112.5,40.0,28,1,600
112.5,40.0,29,0,600
112.5,40.0,30,1,600
112.5,40.0,31,1,600
112.5,40.0,32,1,600
112.5,40.0,33,1,600
112.5,40.0,34,0,600
112.5,40.0,35,1,600
112.5,40.0,36,1,600
112.5,40.0,37,0,600
112.5,40.0,38,1,600
112.5,40.0,39,1,600
112.5,40.0,40,1,600
112.5,100.0,1,1,600
112.5,100.0,2,0,600
112.5,100.0,3,1,600
112.5,100.0,4,1,600
112.5,100.0,5,1,600
112.5,100.0,6,1,600
112.5,100.0,7,1,600
112.5,100.0,8,1,600
112.5,100.0,9,1,600
112.5,100.0,10,1,600
112.5,100.0,11,1,600
112.5,100.0,12,0,600
112.5,100.0,13,1,600
112.5,100.0,14,1,600
112.5,100.0,15,0,600
112.5,100.0,16,0,600
112.5,100.0,17,0,600
112.5,100.0,18,0,600
112.5,100.0,19,0,600
112.5,100.0,20,0,600
112.5,100.0,21,0,600
112.5,100.0,22,0,600
112.5,100.0,23,0,600
112.5,100.0,24,0,600
112.5,100.0,25,0,600
112.5,100.0,26,0,600
112.5,100.0,27,0,600
112.5,100.0,28,0,600
112.5,100.0,29,0,600
112.5,100.0,30,0,600
112.5,100.0,31,0,600
112.5,100.0,32,0,600
112.5,100.0,33,0,600
112.5,100.0,34,0,600
112.5,100.0,35,0,600
112.5,100.0,36,0,600
112.5,100.0,37,0,600
112.5,100.0,38,0,600
112.5,100.0,39,0,600
112.5,100.0,40,0,600
112.5,200.0,1,1,600
112.5,200.0,2,1,600
112.5,200.0,3,0,32
112.5,200.0,4,0,600
112.5,200.0,5,1,600
112.5,200.0,6,1,600
112.5,200.0,7,0,600
112.5,200.0,8,0,600
112.5,200.0,9,0,600
112.5,200.0,10,0,600
112.5,200.0,11,0,600
112.5,200.0,12,0,600
112.5,200.0,13,0,600
112.5,200.0,14,0,600
112.5,200.0,15,0,600
112.5,200.0,16,0,600
112.5,200.0,17,0,600
112.5,200.0,18,0,600
112.5,200.0,19,0,600
112.5,200.0,20,0,600
112.5,200.0,21,0,600
112.5,200.0,22,0,600
112.5,200.0,23,0,600
112.5,200.0,24,0,600
112.5,200.0,25,0,600
112.5,200.0,26,0,600
112.5,200.0,27,0,600
112.5,200.0,28,0,600
112.5,200.0,29,0,600
112.5,200.0,30,0,551
112.5,200.0,31,0,600
112.5,200.0,32,0,588
112.5,200.0,33,0,600
112.5,200.0,34,0,600
112.5,200.0,35,0,600
112.5,200.0,36,0,336
112.5,200.0,37,0,315
112.5,200.0,38,0,600
112.5,200.0,39,0,600
112.5,200.0,40,0,600
135.0,40.0,1,1,600
135.0,40.0,2,1,600
135.0,40.0,3,1,600
135.0,40.0,4,1,600
135.0,40.0,5,1,600
135.0,40.0,6,1,600
135.0,40.0,7,1,600
135.0,40.0,8,0,420
135.0,40.0,9,1,600
135.0,40.0,10,0,250
135.0,40.0,11,0,553
135.0,40.0,12,1,600
135.0,40.0,13,1,600
135.0,40.0,14,1,600
135.0,40.0,15,1,600
135.0,40.0,16,0,600
135.0,40.0,17,1,600
135.0,40.0,18,1,600
135.0,40.0,19,0,600
135.0,40.0,20,1,600
135.0,40.0,21,0,484
135.0,40.0,22,1,600
135.0,40.0,23,1,600
135.0,40.0,24,0,600
135.0,40.0,25,1,600
135.0,40.0,26,1,600
135.0,40.0,27,1,600
135.0,40.0,28,1,600
135.0,40.0,29,1,600
135.0,40.0,30,1,600
135.0,40.0,31,0,274
135.0,40.0,32,1,600
135.0,40.0,33,0,418
135.0,40.0,34,1,600
135.0,40.0,35,1,600
135.0,40.0,36,1,600
135.0,40.0,37,0,600
135.0,40.0,38,1,600
135.0,40.0,39,1,600
135.0,40.0,40,1,600
135.0,100.0,1,1,600
135.0,100.0,2,1,600
135.0,100.0,3,0,353
135.0,100.0,4,1,600
135.0,100.0,5,1,600
135.0,100.0,6,1,600
135.0,100.0,7,1,600
135.0,100.0,8,0,564
135.0,100.0,9,1,600
135.0,100.0,10,0,600
135.0,100.0,11,1,600
135.0,100.0,12,0,600
135.0,100.0,13,0,600
135.0,100.0,14,0,600
135.0,100.0,15,0,600
135.0,100.0,16,0,600
135.0,100.0,17,0,600
135.0,100.0,18,0,600
135.0,100.0,19,0,600
135.0,100.0,20,0,600
135.0,100.0,21,0,505
135.0,100.0,22,0,600
135.0,100.0,23,0,600
135.0,100.0,24,0,574
135.0,100.0,25,0,600
135.0,100.0,26,0,600
135.0,100.0,27,0,600
135.0,100.0,28,0,600
135.0,100.0,29,0,600
135.0,100.0,30,0,600
135.0,100.0,31,0,600
135.0,100.0,32,0,600
135.0,100.0,33,0,600
135.0,100.0,34,0,600
135.0,100.0,35,0,600
135.0,100.0,36,0,600
135.0,100.0,37,0,530
135.0,100.0,38,0,600
135.0,100.0,39,0,480
135.0,100.0,40,0,562
135.0,200.0,1,1,600
135.0,200.0,2,1,600
135.0,200.0,3,1,600
135.0,200.0,4,0,600
135.0,200.0,5,0,600
135.0,200.0,6,1,600
135.0,200.0,7,0,416
135.0,200.0,8,0,600
135.0,200.0,9,0,600
135.0,200.0,10,0,600
135.0,200.0,11,0,421
135.0,200.0,12,0,600
135.0,200.0,13,0,600
135.0,200.0,14,0,600
135.0,200.0,15,0,600
135.0,200.0,16,0,600
135.0,200.0,17,0,600
135.0,200.0,18,0,600
135.0,200.0,19,0,600
135.0,200.0,20,0,600
135.0,200.0,21,0,600
135.0,200.0,22,0,495
135.0,200.0,23,0,600
135.0,200.0,24,0,600
135.0,200.0,25,0,600
135.0,200.0,26,0,600
135.0,200.0,27,0,600
135.0,200.0,28,0,600
135.0,200.0,29,0,600
135.0,200.0,30,0,600
135.0,200.0,31,0,600
135.0,200.0,32,0,594
135.0,200.0,33,0,600
135.0,200.0,34,0,365
135.0,200.0,35,0,600
135.0,200.0,36,0,600
135.0,200.0,37,0,600
135.0,200.0,38,0,600
135.0,200.0,39,0,600
135.0,200.0,40,0,600
157.5,40.0,1,1,600
157.5,40.0,2,1,600
157.5,40.0,3,1,600
157.5,40.0,4,1,600
157.5,40.0,5,1,600
157.5,40.0,6,1,600
157.5,40.0,7,1,600
157.5,40.0,8,1,600
157.5,40.0,9,1,600
157.5,40.0,10,0,248
157.5,40.0,11,1,600
157.5,40.0,12,1,600
157.5,40.0,13,1,600
157.5,40.0,14,1,600
157.5,40.0,15,1,600
157.5,40.0,16,1,600
157.5,40.0,17,1,600
157.5,40.0,18,1,600
157.5,40.0,19,1,600
157.5,40.0,20,0,600
157.5,40.0,21,1,600
157.5,40.0,22,1,600
157.5,40.0,23,1,600
157.5,40.0,24,1,600
157.5,40.0,25,0,600
157.5,40.0,26,1,600
157.5,40.0,27,1,600
157.5,40.0,28,0,595
157.5,40.0,29,1,600
157.5,40.0,30,1,600
157.5,40.0,31,1,600
157.5,40.0,32,1,600
157.5,40.0,33,1,600
157.5,40.0,34,1,600
157.5,40.0,35,1,600
157.5,40.0,36,0,600
157.5,40.0,37,1,600
157.5,40.0,38,1,600
157.5,40.0,39,1,600
157.5,40.0,40,1,600
157.5,100.0,1,1,600
157.5,100.0,2,1,600
157.5,100.0,3,0,474
157.5,100.0,4,1,600
157.5,100.0,5,1,600
157.5,100.0,6,0,600
157.5,100.0,7,1,600
157.5,100.0,8,1,600
157.5,100.0,9,1,600
157.5,100.0,10,0,600
157.5,100.0,11,0,600
157.5,100.0,12,0,327
157.5,100.0,13,0,437
157.5,100.0,14,0,600
157.5,100.0,15,0,600
157.5,100.0,16,0,600
157.5,100.0,17,0,600
157.5,100.0,18,0,600
157.5,100.0,19,0,600
157.5,100.0,20,0,600
157.5,100.0,21,0,600
157.5,100.0,22,0,600
157.5,100.0,23,0,472
157.5,100.0,24,0,600
157.5,100.0,25,0,600
157.5,100.0,26,0,397
157.5,100.0,27,0,600
157.5,100.0,28,0,600
157.5,100.0,29,0,600
157.5,100.0,30,0,600
157.5,100.0,31,1,600
157.5,100.0,32,0,600
157.5,100.0,33,0,600
157.5,100.0,34,0,600
157.5,100.0,35,0,600
157.5,100.0,36,0,600
157.5,100.0,37,0,600
157.5,100.0,38,0,600
157.5,100.0,39,0,600
157.5,100.0,40,0,600
157.5,200.0,1,1,600
157.5,200.0,2,1,600
157.5,200.0,3,0,262
157.5,200.0,4,0,466
157.5,200.0,5,0,600
157.5,200.0,6,0,44
157.5,200.0,7,0,600
157.5,200.0,8,0,600
157.5,200.0,9,0,600
157.5,200.0,10,0,600
157.5,200.0,11,0,600
157.5,200.0,12,0,600
157.5,200.0,13,0,600
157.5,200.0,14,0,600
157.5,200.0,15,0,600
157.5,200.0,16,0,313
157.5,200.0,17,0,600
157.5,200.0,18,0,600
157.5,200.0,19,0,600
157.5,200.0,20,0,600
157.5,200.0,21,0,600
157.5,200.0,22,0,600
157.5,200.0,23,0,600
157.5,200.0,24,0,600
157.5,200.0,25,0,600
157.5,200.0,26,0,600
157.5,200.0,27,0,600
157.5,200.0,28,0,600
157.5,200.0,29,0,600
157.5,200.0,30,0,600
157.5,200.0,31,0,503
157.5,200.0,32,0,600
157.5,200.0,33,0,600
157.5,200.0,34,0,600
157.5,200.0,35,0,600
157.5,200.0,36,0,536
157.5,200.0,37,0,600
157.5,200.0,38,0,600
157.5,200.0,39,0,600
157.5,200.0,40,0,600
180.0,40.0,1,1,600
180.0,40.0,2,1,600
180.0,40.0,3,1,600
180.0,40.0,4,0,166
180.0,40.0,5,1,600
180.0,40.0,6,1,600
180.0,40.0,7,1,600
180.0,40.0,8,1,600
180.0,40.0,9,1,600
180.0,40.0,10,1,600
180.0,40.0,11,0,600
180.0,40.0,12,1,600
180.0,40.0,13,0,600
180.0,40.0,14,1,600
180.0,40.0,15,1,600
180.0,40.0,16,1,600
180.0,40.0,17,1,600
180.0,40.0,18,1,600
180.0,40.0,19,1,600
180.0,40.0,20,1,600
180.0,40.0,21,1,600
180.0,40.0,22,1,600
180.0,40.0,23,1,600
180.0,40.0,24,1,600
180.0,40.0,25,1,600
180.0,40.0,26,1,600
180.0,40.0,27,1,600
180.0,40.0,28,1,600
180.0,40.0,29,1,600
180.0,40.0,30,1,600
180.0,40.0,31,1,600
180.0,40.0,32,1,600
180.0,40.0,33,1,600
180.0,40.0,34,1,600
180.0,40.0,35,1,600
180.0,40.0,36,0,600
180.0,40.0,37,1,600
